date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:17	186588/186588	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:55:01%20GMT	https://www.startupindia.gov.in/content/sih/en/government-schemes.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/government-schemes.html	(from )
18:27:18	42/42	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2012:57:17%20GMT	https://www.startupindia.gov.in/robots.txt		(from )
18:27:19	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2018%20May%202020%2012:57:19%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.googletagmanager.com/gtm.15445.delayed	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:21	110890/110890	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Nov%202018%2015:15:06%20GMT	https://www.startupindia.gov.in/etc/clientlibs/granite/jquery.min.d311399a202bbfe8f6b94a4546a2a025.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/clientlibs/granite/jquery.min.d311399a202bbfe8f6b94a4546a2a025.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:21	9550/9550	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Nov%202018%2015:15:11%20GMT	https://www.startupindia.gov.in/etc/clientlibs/granite/utils.min.960d4a24cc6fa3b473b4ae2018d5c364.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/clientlibs/granite/utils.min.960d4a24cc6fa3b473b4ae2018d5c364.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:22	3473/3473	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Nov%202018%2015:15:06%20GMT	https://www.startupindia.gov.in/etc/clientlibs/granite/jquery/granite.min.1cd927e8b915fa4931c6c086a8cfda10.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/clientlibs/granite/jquery/granite.min.1cd927e8b915fa4931c6c086a8cfda10.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:22	1279868/1279868	---M--	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:09:00%20GMT	https://www.startupindia.gov.in/etc/designs/invest-india/investindialibs.min.fe450d89ff6ed6e7f72078a6ced03502.css	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/designs/invest-india/investindialibs.min.fe450d89ff6ed6e7f72078a6ced03502.css	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:23	16/16	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Nov%202018%2015:15:19%20GMT	https://www.startupindia.gov.in/etc/clientlibs/foundation/jquery.min.d7c42e4a257b8b9fe38d1c53dd20d01a.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/clientlibs/foundation/jquery.min.d7c42e4a257b8b9fe38d1c53dd20d01a.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:23	440/440	---M--	200	added ('OK')	application/javascript	date:Thu,%2014%20May%202020%2012:09:00%20GMT	https://www.startupindia.gov.in/etc/designs/invest-india/investindiacommonlibs.min.40abe9dfd9aacf743d498da4f7f8237d.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/designs/invest-india/investindiacommonlibs.min.40abe9dfd9aacf743d498da4f7f8237d.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:23	3379/3379	---M--	200	added ('OK')	application/javascript	date:Fri,%2008%20Nov%202019%2006:38:13%20GMT	https://www.startupindia.gov.in/etc/clientlibs/granite/jquery/granite/csrf.min.f596fa46e29315db55665827dc675cd7.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/clientlibs/granite/jquery/granite/csrf.min.f596fa46e29315db55665827dc675cd7.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:24	98495/98495	---M--	200	added ('OK')	application/javascript	date:Thu,%2014%20May%202020%2012:09:00%20GMT	https://www.startupindia.gov.in/etc/designs/invest-india/invest-india-jquery-lib.min.c82f49c7e1f597ae755016cc43fe5105.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/designs/invest-india/invest-india-jquery-lib.min.c82f49c7e1f597ae755016cc43fe5105.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:26	683101/683101	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Nov%202018%2015:15:11%20GMT	https://www.startupindia.gov.in/etc/cloudsettings/default/contexthub.kernel.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/cloudsettings/default/contexthub.kernel.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:27	134009/134009	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2018%20May%202020%2012:57:26%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/connect.facebook.net/en_US/fbevents.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:27	19110/19110	---M--	200	added ('OK')	image/gif	date:Thu,%2014%20May%202020%2012:09:02%20GMT	https://www.startupindia.gov.in/etc/designs/invest-india/investindialibs/images/loader.gif	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/designs/invest-india/investindialibs/images/loader.gif	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:29	746/746	---MC-	200	added ('OK')	text/javascript	date:Mon,%2018%20May%202020%2012:57:28%20GMT	https://www.google.com/recaptcha/api.js?onload=headerCaptchaOnloadCallback&render=explicit	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.google.com/recaptcha/api4304.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:31	185762/185762	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2018%20May%202020%2012:57:28%20GMT	http://platform.linkedin.com/in.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/platform.linkedin.com/in.js	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:31	7266/7266	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2011:02:53%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/headerfooter/image1.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/headerfooter/image1.png	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:31	10548/10548	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2011:03:09%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/headerfooter/image2.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/headerfooter/image2.png	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:32	12991/12991	---M--	200	added ('OK')	image/png	date:Mon,%2013%20May%202019%2011:18:19%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Logos/logo4_dipp.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Logos/logo4_dipp.png	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:33	573466/573466	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:54:50%20GMT	https://www.startupindia.gov.in/content/sih/en/home-page.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/home-page.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:34	3641/3641	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202019%2006:10:46%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Logos/startup-india-logo.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Logos/startup-india-logo.png	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:35	7540/7540	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2011:03:09%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Logos/fixed-startup-india-logo.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Logos/fixed-startup-india-logo.png	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:36	150757/150757	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:55:33%20GMT	https://www.startupindia.gov.in/content/sih/en/registration.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/registration.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:37	0/0	---M--	302	error ('Found')	httpd/unix-directory	date:Mon,%2018%20May%202020%2012:57:36%20GMT	https://www.startupindia.gov.in/content/sih/en/user/my-dashboard	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/user/my-dashboard	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:38	65826/65826	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:55:13%20GMT	https://www.startupindia.gov.in/content/sih/en/profile.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/profile.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:38	171529/171529	---MC-	403	error ('Forbidden')	text/html	date:Mon,%2018%20May%202020%2012:57:37%20GMT	https://www.startupindia.gov.in/content/sih/en/user/my-dashboard/	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/user/my-dashboard/index.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:40	180002/180002	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:55:30%20GMT	https://www.startupindia.gov.in/content/sih/en/persona.update.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/persona.update.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:41	176890/176890	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:55:59%20GMT	https://www.startupindia.gov.in/content/sih/en/my-connections.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/my-connections.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:42	166982/166982	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:57:34%20GMT	https://www.startupindia.gov.in/content/sih/en/notifications.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/notifications.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:43	231334/231334	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:54:57%20GMT	https://www.startupindia.gov.in/content/sih/en/about_startup_portal.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/about_startup_portal.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:44	49360/49360	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2004:29:19%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Startup/ImagesforMegaMenu/Image%202.jpg	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Startup/ImagesforMegaMenu/Image%202.jpg	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:45	172542/172542	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2011:10:00%20GMT	https://www.startupindia.gov.in/content/sih/en/coming-soon.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/coming-soon.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:45	63615/63615	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202019%2009:28:47%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Startup/ImagesforMegaMenu/Ecosystem%20Overview%201.jpg	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Startup/ImagesforMegaMenu/Ecosystem%20Overview%201.jpg	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:46	172382/172382	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:57:45%20GMT	https://www.startupindia.gov.in/content/sih/en/my-profile.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/my-profile.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:47	215147/215147	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:57:21%20GMT	https://www.startupindia.gov.in/content/sih/en/about_us/faqs.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/about_us/faqs.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:49	202449/202449	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:55:36%20GMT	https://www.startupindia.gov.in/content/sih/en/forum.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/forum.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:51	186973/186973	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:59:58%20GMT	https://www.startupindia.gov.in/content/sih/en/newsletters.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/newsletters.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:52	183970/183970	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2011:13:51%20GMT	https://www.startupindia.gov.in/content/sih/en/about_us/contact-us.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/about_us/contact-us.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:54	205654/205654	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:59:12%20GMT	https://www.startupindia.gov.in/content/sih/en/logo-form.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/logo-form.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:55	196148/196148	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:54:52%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:57	184135/184135	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2011:00:33%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/knowledge-bank.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/knowledge-bank.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:27:59	320760/320760	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:55:35%20GMT	https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:00	14042/14042	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20May%202020%2010:36:02%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/Covid%20navigation%20thumbnail.jpg	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/Covid%20navigation%20thumbnail.jpg	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:01	235265/235265	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:59:10%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/resource-partners.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:02	66547/66547	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2004:29:17%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Startup/ImagesforMegaMenu/Image%204.jpg	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Startup/ImagesforMegaMenu/Image%204.jpg	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:03	183487/183487	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:54:57%20GMT	https://www.startupindia.gov.in/content/sih/en/reources.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:04	192794/192794	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:58:17%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/market-research.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/market-research.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:05	192469/192469	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2011:09:11%20GMT	https://www.startupindia.gov.in/content/sih/en/facilitator.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/facilitator.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:07	190626/190626	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2011:03:08%20GMT	https://www.startupindia.gov.in/content/sih/en/second-facilitator.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/second-facilitator.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:08	238413/238413	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:56:30%20GMT	https://www.startupindia.gov.in/content/sih/en/idea_bank.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/idea_bank.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:09	173618/173618	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:19:30%20GMT	https://www.startupindia.gov.in/content/sih/en/startup-india-company-secretary-certification.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/startup-india-company-secretary-certification.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:10	176964/176964	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:03:41%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/startup_india_notes.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/startup_india_notes.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:11	198342/198342	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:56:26%20GMT	https://www.startupindia.gov.in/content/sih/en/looking_for_funding.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/looking_for_funding.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:12	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:10%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?roles=Startup&page=0%20	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search7970.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:13	41031/41031	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2004:29:17%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Startup/ImagesforMegaMenu/Image%203.jpg	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Startup/ImagesforMegaMenu/Image%203.jpg	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:15	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:13%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?industries=sih%3Aindustry/advertising&roles=Startup&page=0%20	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/searche01f.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:16	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:14%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?industries=sih%3Aindustry/aeronautics&roles=Startup&page=0%20	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search7541.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:17	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:16%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?industries=sih%3Aindustry/agriculture&roles=Startup&page=0%20	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/searchc185.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:19	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:17%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?industries=sih%3Aindustry/ai&roles=Startup&page=0%20	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search7487.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:20	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:19%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?industries=sih%3Aindustry/airportoperations&roles=Startup&page=0%20	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search6c5a.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:22	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:20%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?industries=sih%3Aindustry/analytics&roles=Startup&page=0%20	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search06c4.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:23	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:21%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?industries=sih%3Aindustry/animation&roles=Startup&page=0%20	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search68af.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:25	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:22%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?roles=Incubator&page=0	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/searchbbb2.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:27	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:24%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?roles=Accelerator&page=0	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search3c09.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:28	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:26%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?roles=Mentor&page=0	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search9247.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:30	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:28%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?roles=GovernmentBody&page=0	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search7929.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:31	185969/185969	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:58:29%20GMT	https://www.startupindia.gov.in/content/sih/en/search.html?roles=Investor&page=0	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/search5677.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
18:28:33	183258/183258	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:56:14%20GMT	https://www.startupindia.gov.in/content/sih/en/about-startup-india-initiative.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/about-startup-india-initiative.html	(from https://www.startupindia.gov.in/content/sih/en/government-schemes.html)
